IFDM
Sigla;Código;Município;2006;2007;2008;2009;2010;
RS;4319372;São Pedro do Butiá;0,740058721;0,703486803;0,767564059;0,772756684;0,7532812957;
RS;4319406;São Pedro do Sul;0,662849941;0,666734012;0,660138343;0,675602462;0,6567207141;
RS;4319505;São Sebastião do Caí;0,691730176;0,677251816;0,698557909;0,713400746;0,710621005;
RS;4319604;São Sepé;0,691172471;0,676777414;0,681497296;0,707887617;0,6721410069;
RS;4319703;São Valentim;0,643930814;0,687233979;0,66104056;0,678164318;0,6842674469;
RS;4319711;São Valentim do Sul;0,685241312;0,663818334;0,688452355;0,700067344;0,7062797134;
RS;4319737;São Valério do Sul;0,53369897;0,565599041;0,607060769;0,552727598;0,6253464006;
RS;4319752;São Vendelino;0,716692208;0,712371227;0,745739973;0,707140455;0,785935729;
RS;4319802;São Vicente do Sul;0,639290171;0,634766282;0,65846648;0,66080398;0,564261172;
RS;4319901;Sapiranga;0,636831423;0,656659023;0,648863302;0,633618644;0,7083494879;
RS;4320008;Sapucaia do Sul;0,679859558;0,654573926;0,763987597;0,712112039;0,799041544;
RS;4320107;Sarandi;0,706117709;0,736015467;0,73711297;0,754322028;0,7712175626;
RS;4320206;Seberi;0,673305411;0,708433085;0,702841714;0,704598682;0,7370150834;
RS;4320230;Sede Nova;0,633177777;0,704083744;0,663100411;0,72274482;0,68463935;
RS;4320263;Segredo;0,595801259;0,637685537;0,634051796;0,706982109;0,6965722743;
RS;4320305;Selbach;0,72086315;0,734641197;0,783964417;0,749278997;0,7663153159;
RS;4320321;Senador Salgado Filho;0,677163526;0,678184905;0,677465277;0,702823009;0,7106831589;
RS;4320354;Sentinela do Sul;0,560885271;0,591657839;0,618472686;0,641590438;;
RS;4320404;Serafina Corrêa;0,76795618;0,767533438;0,767356234;0,76153882;0,7647176443;
RS;4320453;Sério;0,658904556;0,671901895;0,608238722;0,646800407;0,631512426;
RS;4320503;Sertão;0,730640403;0,744459246;0,764185345;0,787122477;0,692072626;
RS;4320552;Sertão Santana;0,668697434;0,681271995;0,660889303;0,685251968;0,671907947;
RS;4320578;Sete de Setembro;0,701932888;0,669343025;0,67159405;0,74165562;0,6911865657;
RS;4320602;Severiano de Almeida;0,715605077;0,723957654;0,734870472;0,744514111;0,7608902787;
RS;4320651;Silveira Martins;0,607388082;0,686707485;0,678183836;0,663055352;0,6776695467;
RS;4320677;Sinimbu;0,663092628;0,656409942;0,653801265;0,662373969;0,6631558242;
RS;4320701;Sobradinho;0,648278047;0,641274921;0,638404133;0,666781632;0,6872681808;
RS;4320800;Soledade;0,624173244;0,628492606;0,650138476;0,674152321;0,6725183083;
RS;4320859;Tabaí;0,5739437;0,642973269;0,645669967;0,646218939;0,6529435974;
RS;4320909;Tapejara;0,731831049;0,730748585;0,773052534;0,772069344;0,7850025047;
RS;4321006;Tapera;0,748672187;0,711048523;0,723550531;0,751353169;0,7270077546;
RS;4321105;Tapes;0,591198013;0,581242981;0,59809851;0,617889837;0,6200360144;
RS;4321204;Taquara;0,613320365;0,658048788;0,647747929;0,705486453;0,7368420487;
RS;4321303;Taquari;0,633263769;0,622129752;0,66604376;0,649125617;0,6576425414;
RS;4321329;Taquaruçu do Sul;0,735783462;0,73319505;0,725230246;0,752287309;0,6791962658;
RS;4321352;Tavares;0,61471596;0,574812461;0,621453858;0,643478451;0,5716197774;
RS;4321402;Tenente Portela;0,610838885;0,612042202;0,653268658;0,662032302;0,6504355208;
RS;4321436;Terra de Areia;0,63328637;0,596790888;0,637589413;0,624505037;0,6708004773;
RS;4321451;Teutônia;0,774042635;0,706692911;0,772193336;0,806407308;0,8506043158;
RS;4321469;Tio Hugo;0,616881446;0,691711789;0,700454344;0,736440643;0,7015313727;
RS;4321477;Tiradentes do Sul;0,538606592;0,624332453;0,639042742;0,656063248;0,6796504723;
RS;4321493;Toropi;0,682941504;0,682577244;0,658969416;0,680812334;0,6829212987;
RS;4321501;Torres;0,753526777;0,75667488;0,772682159;0,786199345;0,7663529041;
RS;4321600;Tramandaí;0,611397323;0,705446103;0,671234397;0,671811351;0,6849855831;
RS;4321626;Travesseiro;0,74589831;0,769842642;0,687527122;0,754848373;0,7406621086;
RS;4321634;Três Arroios;0,747682178;0,794504629;0,797889388;0,763372962;0,7746610528;
RS;4321667;Três Cachoeiras;0,712522394;0,748333697;0,691111265;0,722440143;0,719975886;
RS;4321709;Três Coroas;0,6868415;0,710158366;0,722094135;0,763791899;0,7792588745;
RS;4321808;Três de Maio;0,737035962;0,706491338;0,752959012;0,754801926;0,7598970082;
RS;4321832;Três Forquilhas;0,637927955;0,639093974;0,667286891;0,690041617;0,6659449576;
RS;4321857;Três Palmeiras;0,697439268;0,70393084;0,695655516;0,65207976;0,6516981117;
RS;4321907;Três Passos;0,707011581;0,686756037;0,668772219;0,706618417;0,7369836437;
RS;4321956;Trindade do Sul;0,646796482;0,663381491;0,67227187;0,681250455;0,6903818764;
RS;4322004;Triunfo;0,703276924;0,736566086;0,708987669;0,745157859;0,7410014902;
RS;4322103;Tucunduva;0,67903184;0,728389601;0,719004284;0,739389681;0,7086623786;
RS;4322152;Tunas;0,595971281;0,582290544;0,611284731;0,485497553;0,6034011348;
RS;4322186;Tupanci do Sul;0,681505822;0,676038138;0,703366441;0,733415832;0,7310159845;
RS;4322202;Tupanciretã;0,645506676;0,642534953;0,65772002;0,631308704;0,6535509558;
RS;4322251;Tupandi;0,765250647;0,795653848;0,779491765;0,827015343;0,8448207144;
RS;4322301;Tuparendi;0,692909637;0,690929968;0,720949961;0,722335422;0,7128335744;
RS;4322327;Turuçu;0,613969648;0,599341104;0,603100865;0,641034432;0,6645046455;
RS;4322343;Ubiretama;0,67893467;0,692877966;0,697555911;0,685910984;0,7004140794;
RS;4322350;União da Serra;0,621352202;0,650809822;0,666654389;0,66777863;0,6875899622;
RS;4322376;Unistalda;0,624150483;0,662616372;0,652907943;0,702370128;0,6991517327;
RS;4322400;Uruguaiana;0,636432868;0,650499245;0,674414168;0,636840531;0,6554379507;
RS;4322509;Vacaria;0,625117567;0,632855276;0,668015139;0,711296897;0,7418972182;
RS;4322525;Vale Verde;0,678585242;0,724498024;0,703755156;0,711160403;0,66101223;
RS;4322533;Vale do Sol;0,615733802;0,686133749;0,673520504;0,772322445;0,7437032278;
RS;4322541;Vale Real;0,647203791;0,655232437;0,707725989;0,690125162;0,7544114604;
RS;4322558;Vanini;0,62730025;0,687145684;0,671135194;0,65726916;0,6972235461;
RS;4322608;Venâncio Aires;0,70541125;0,750425597;0,738753204;0,748259655;0,7996126764;
RS;4322707;Vera Cruz;0,703432224;0,699966698;0,725876034;0,789077546;0,7703254908;
RS;4322806;Veranópolis;0,788430534;0,783691089;0,69383027;0,695885253;0,7771211643;
RS;4322855;Vespasiano Correa;0,634860797;0,730235668;0,732576272;0,796914076;0,773224706;
RS;4322905;Viadutos;0,657841139;0,655488529;0,670838568;0,684379308;0,6805760847;
RS;4323002;Viamão;0,688947145;0,665858069;0,681062958;0,67993056;0,7314557717;
RS;4323101;Vicente Dutra;0,606384817;0,629957193;0,6523383;0,664235342;0,6170502304;
RS;4323200;Victor Graeff;0,74042117;0,783925102;0,724672871;0,780695989;0,7677909708;
RS;4323309;Vila Flores;0,702584967;0,736453449;0,746346007;0,754351315;0,8075130191;
RS;4323358;Vila Lângaro;0,661212426;0,688330963;0,707278624;0,73172422;0,7110582736;
RS;4323408;Vila Maria;0,768270154;0,750603813;0,750417452;0,705467919;0,7305183321;
RS;4323457;Vila Nova do Sul;0,644373175;0,634053325;0,656713681;0,669302719;0,628783165;
RS;4323507;Vista Alegre;0,618423879;0,708131003;0,628342473;0,650869113;0,6643827523;
RS;4323606;Vista Alegre do Prata;0,732856702;0,753652959;0,756522553;0,757747686;0,773117907;
RS;4323705;Vista Gaúcha;0,699369675;0,694876975;0,67586796;0,686404746;0,6880580042;
RS;4323754;Vitória das Missões;0,590655483;0,672114502;0,665890836;0,674828206;0,6542728557;
RS;4323770;Westfalia;0,668365876;0,785799633;0,772583254;0,778663967;0,7483685792;
RS;4323804;Xangri-lá;0,680016654;0,697571515;0,70260872;0,696879408;0,6971491341;
RS;4399919;Santa Cristina do Pinhal;;;;;;
RS;4399929;Santa Izabel;;;;;;
SC;4200051;Abdon Batista;0,663072701;0,657815838;0,709557466;0,721200611;0,6911930142;
SC;4200101;Abelardo Luz;0,621366059;0,65750349;0,673364785;0,674167278;0,6805613342;
SC;4200200;Agrolândia;0,739847599;0,743581952;0,723908106;0,673076091;0,7159360914;
SC;4200309;Agronômica;0,664864542;0,66101103;0,63960207;0,72428982;0,734980308;
SC;4200408;Água Doce;0,640211621;0,590956646;0,614768712;0,617535026;0,6527796937;
SC;4200507;Águas de Chapecó;0,686402368;0,851282096;0,879924755;0,829424366;0,7182581974;
SC;4200556;Águas Frias;0,717633641;0,72719645;0,727184142;0,758110906;0,7400688494;
SC;4200606;Águas Mornas;0,644482695;0,646589064;0,656872897;0,726109961;0,7607702656;
SC;4200705;Alfredo Wagner;0,614753692;0,614139775;0,593734841;0,630254124;0,6321869898;
SC;4200754;Alto Bela Vista;0,699529934;0,70241087;0,725026769;0,76204638;0,7881625397;
SC;4200804;Anchieta;0,671794994;0,697773714;0,672972145;0,701484683;0,7116681295;
SC;4200903;Angelina;0,615998666;0,620456646;0,656995864;0,665509504;0,681437837;
SC;4201000;Anita Garibaldi;0,722761123;0,713961763;0,775846544;0,668381229;0,6908201731;
SC;4201109;Anitápolis;0,633165116;0,649884873;0,625109111;0,718756874;0,7006009615;
SC;4201208;Antônio Carlos;0,729076529;0,70765709;0,722540618;0,753332133;0,7965406447;
SC;4201257;Apiúna;0,711489507;0,747543289;0,734773639;0,621377106;0,6584814776;
SC;4201273;Arabutã;0,70426837;0,696027876;0,741885206;0,754884157;0,7273424985;
SC;4201307;Araquari;0,642486407;0,683486667;0,682846698;0,722654922;0,7811246367;
SC;4201406;Araranguá;0,643558889;0,661391225;0,690025036;0,733464192;0,7397630953;
SC;4201505;Armazém;0,696509408;0,674384871;0,656769686;0,679283834;0,7033393171;
SC;4201604;Arroio Trinta;0,659856509;0,639097803;0,64208222;0,688591903;0,692821092;
SC;4201653;Arvoredo;0,691581039;0,726993231;0,678166238;0,743618595;0,7336845622;
SC;4201703;Ascurra;0,691612003;0,619616957;0,660547414;0,67562779;0,6563173444;
SC;4201802;Atalanta;0,673186269;0,72225854;0,678362409;0,721424909;0,694092381;
SC;4201901;Aurora;0,713325613;0,73192759;0,738393269;0,719347885;0,7368645579;
SC;4201950;Balneário Arroio do Silva;0,596590864;0,613524715;0,543944319;0,616328321;0,5964683646;
SC;4202008;Balneário Camboriú;0,807300366;0,808889702;0,803948921;0,832667471;0,8432586516;
SC;4202057;Balneário Barra do Sul;0,652760678;0,642437288;0,682769511;0,725755958;0,7362113413;
SC;4202073;Balneário Gaivota;0,599831718;0,609974291;0,571373415;0,636456654;0,667113833;
SC;4202081;Bandeirante;0,610070107;0,68663894;0,632958674;0,688248768;0,7400241077;
SC;4202099;Barra Bonita;0,648650636;0,65116493;0,610463745;0,660615326;0,6592633465;
SC;4202107;Barra Velha;0,665228936;0,67515207;0,676469126;0,714355406;0,7441998909;
SC;4202131;Bela Vista do Toldo;0,572810808;0,674472311;0,568930237;0,62412105;0,6043820595;
SC;4202156;Belmonte;0,702664605;0,725183604;0,593242224;0,768985053;0,760632017;
SC;4202206;Benedito Novo;0,749549014;0,71003814;0,496763703;0,696161139;0,7291550766;
SC;4202305;Biguaçu;0,701997114;0,691869684;0,6813796;0,760977727;0,7823331077;
SC;4202404;Blumenau;0,853483369;0,859245448;0,641610205;0,869978237;0,8848921116;
SC;4202438;Bocaina do Sul;0,509165515;0,573181202;0,566792101;0,614147272;0,6151727311;
SC;4202453;Bombinhas;0,666024932;0,703868797;0,667572252;0,740968403;0,7271451296;
SC;4202503;Bom Jardim da Serra;0,576130732;0,618631789;0,482084488;0,600293668;0,597366605;
SC;4202537;Bom Jesus;0,627383503;0,618340314;0,660816264;0,681874845;0,672875906;
SC;4202578;Bom Jesus do Oeste;0,68206311;0,65462482;0,657923376;0,701407313;0,6647580414;
SC;4202602;Bom Retiro;0,652733149;0,639900605;0,639765978;0,642597753;0,634044037;
SC;4202701;Botuverá;0,756863209;0,79191642;0,578066;0,755849406;0,7659986147;
SC;4202800;Braço do Norte;0,659670662;0,613735873;0,670049226;0,728480797;0,7829642854;
SC;4202859;Braço do Trombudo;0,7453217;0,771473707;0,715173479;0,756750967;0,807947635;
SC;4202875;Brunópolis;0,601958561;0,532611121;0,571718593;0,564515217;0,5960638111;
SC;4202909;Brusque;0,865318017;0,854717175;0,562729403;0,856116595;0,8738822879;
SC;4203006;Caçador;0,67229908;0,636905989;0,592824975;0,673001118;0,7401577886;
SC;4203105;Caibi;0,697000458;0,698691989;0,679363395;0,744607765;0,7807051779;
SC;4203154;Calmon;0,493602891;0,549447919;0,725455077;0,600539973;0,607691004;
SC;4203204;Camboriú;0,654452566;0,639031921;0,726918757;0,703984562;0,7837381428;
SC;4203253;Capão Alto;0,421826813;0,490078005;0,553694581;0,595853482;0,6136450784;
SC;4203303;Campo Alegre;0,694263478;0,6532761;0,580481745;0,666281385;0,6737914544;
SC;4203402;Campo Belo do Sul;0,582815689;0,628823226;0,670692505;0,652739642;0,6567239361;
SC;4203501;Campo Erê;0,64858282;0,653278595;0,638855624;0,661902766;0,7011111127;
SC;4203600;Campos Novos;0,664299933;0,726710209;0,472566256;0,702812151;0,7124867873;
SC;4203709;Canelinha;0,655089571;0,678960746;0,69118619;0,709482553;0,7091532801;
SC;4203808;Canoinhas;0,6312586;0,620476481;0,74207153;0,683768754;0,691794768;
SC;4203907;Capinzal;0,695694242;0,689597891;0,738039467;0,702119668;0,6785402542;
SC;4203956;Capivari de Baixo;0,680124754;0,67957024;0,798421815;0,703508649;0,7351349436;
SC;4204004;Catanduvas;0,651178174;0,674632658;0,712849692;0,690453813;0,7173376593;
SC;4204103;Caxambu do Sul;0,682218786;0,690678093;0,654995227;0,681418187;0,7062322253;
SC;4204152;Celso Ramos;0,650009054;0,683489802;0,600429775;0,669542085;0,6773833563;
SC;4204178;Cerro Negro;0,518518389;0,582944689;0,77362598;0,61970524;0,6171207651;
SC;4204194;Chapadão do Lageado;0,572965353;0,649463994;0,811321221;0,633115447;0,6917446398;
SC;4204202;Chapecó;0,825571692;0,828222722;0,545492097;0,83930619;0,8606866822;
SC;4204251;Cocal do Sul;0,72674818;0,714648653;0,583700185;0,732785932;0,7600195675;
SC;4204301;Concórdia;0,848413082;0,82948859;0,688124351;0,778328028;0,8461668407;
SC;4204350;Cordilheira Alta;0,739546781;0,736794728;0,521370507;0,747465262;0,7494478541;
SC;4204400;Coronel Freitas;0,658653328;0,670270789;0,704138405;0,695263804;0,7243048861;
SC;4204459;Coronel Martins;0,624805503;0,766567223;0,672307798;0,649274742;0,6816923076;
SC;4204509;Corupá;0,731438105;0,739039561;0,531915511;0,751985324;0,7953148361;
SC;4204558;Correia Pinto;0,700866715;0,659692101;0,563190391;0,67564728;0,6779127429;
SC;4204608;Criciúma;0,817001718;0,766214206;0,457699564;0,776026479;0,8223655666;
SC;4204707;Cunha Porã;0,70031733;0,713456494;0,616389586;0,761090211;0,7670702993;
SC;4204756;Cunhataí;0,708534905;0,708501482;0,724590269;0,734692639;0,7310215772;
SC;4204806;Curitibanos;0,617983754;0,589459135;0,875915524;0,616267475;0,6415354623;
SC;4204905;Descanso;0,743474617;0,718528974;0,771301803;0,736246228;0,750979971;
SC;4205001;Dionísio Cerqueira;0,627534936;0,642351719;0,551450725;0,640963715;0,6232342624;
SC;4205100;Dona Emma;0,721355332;0,702453272;0,559979177;0,684195861;0,6947625106;
SC;4205159;Doutor Pedrinho;0,648087455;0,668072767;0,670090295;0,684077999;0,7233004105;
SC;4205175;Entre Rios;0,605706095;0,651706897;0,607919463;0,628332782;0,6557959335;
SC;4205191;Ermo;0,67422863;0,71219792;0,511135536;0,692338533;0,6685448028;
SC;4205209;Erval Velho;0,661255613;0,703917664;0,670434286;0,677851334;0,6540154958;
SC;4205308;Faxinal dos Guedes;0,717015529;0,721674132;0,663819693;0,721517088;0,7611771417;
SC;4205357;Flor do Sertão;0,673527039;0,758743769;0,656294851;0,726294163;0,6813790802;
SC;4205407;Florianópolis;0,830333414;0,832348849;0,632968997;0,867868467;0,8736955978;
SC;4205431;Formosa do Sul;0,734436034;0,663597756;0,559094742;0,664647848;0,7252702941;
SC;4205456;Forquilhinha;0,729766037;0,683712942;0,597751404;0,691514768;0,7226886032;
SC;4205506;Fraiburgo;0,644207288;0,616458006;0,621126821;0,667629547;;
SC;4205555;Frei Rogério;0,594284052;0,571947278;0,61869544;0,56032698;0,613088439;
SC;4205605;Galvão;0,61036725;0,622539938;0,556055979;0,660456425;0,6805227607;
SC;4205704;Garopaba;0,646137722;0,637771821;0,834647882;0,688803986;0,7330102571;
SC;4205803;Garuva;0,706824979;0,740054177;0,634288527;0,730958848;0,7620252544;
SC;4205902;Gaspar;0,796202597;0,824094244;0,696499751;0,811875708;0,8195541269;
SC;4206009;Governador Celso Ramos;0,647434721;0,63174536;0,531319189;0,664664694;0,693771159;
SC;4206108;Grão Pará;0,714835277;0,729924391;0,703703356;0,707448954;0,7174150666;
SC;4206207;Gravatal;0,687330331;0,655871401;0,692078788;0,710067617;0,7279540016;
SC;4206306;Guabiruba;0,778352608;0,778481757;0,780870097;0,792151085;0,807031503;
SC;4206405;Guaraciaba;0,689910061;0,696847916;0,693250788;0,714943038;0,7410657413;
SC;4206504;Guaramirim;0,769298694;0,761592312;0,79744273;0,833773845;0,8402676288;
SC;4206603;Guarujá do Sul;0,720433315;0,717384271;0,663973778;0,679572447;0,6757128619;
SC;4206652;Guatambú;0,611648337;0,687751643;0,680443022;0,653235525;0,6993921921;
SC;4206702;Herval d'Oeste;0,610442084;0,621256192;0,679195648;0,655679151;0,6372718151;
SC;4206751;Ibiam;0,660067795;0,74241746;0,69911613;0,699135136;0,7352085581;
SC;4206801;Ibicaré;0,660618162;0,688932495;0,653193177;0,679493236;0,644022119;
SC;4206900;Ibirama;0,64423676;0,659042723;0,675039111;0,700619047;0,6832360444;
SC;4207007;Içara;0,72993306;0,720233491;0,735180091;0,746185489;0,7990816451;
SC;4207106;Ilhota;0,671227083;0,699150941;0,581556375;0,739909015;0,7471820249;
SC;4207205;Imaruí;0,612344594;0,586122711;0,478601897;0,619651132;0,6195572849;
SC;4207304;Imbituba;0,696112857;0,664701874;0,373189231;0,730580085;0,7252546316;
SC;4207403;Imbuia;0,680696568;0,665153455;0,663824431;0,652383068;0,669055153;
SC;4207502;Indaial;0,815515233;0,830230476;0,535546798;0,835705225;0,8147955568;
SC;4207577;Iomerê;0,757888194;0,70817572;0,722889611;0,747325986;0,7747063738;
SC;4207601;Ipira;0,671807228;0,736962485;0,757362246;0,745660259;0,7617341792;
SC;4207650;Iporã do Oeste;0,700236594;0,697682846;0,688216687;0,754865417;0,7384300143;
SC;4207684;Ipuaçu;0,610121515;0,613843353;0,77491712;0,593643506;0,6412649189;
SC;4207700;Ipumirim;0,708364841;0,706928841;0,639377854;0,694425755;0,7131603816;
SC;4207759;Iraceminha;0,655811521;0,676310957;0,811904158;0,779049919;0,7662731752;
SC;4207809;Irani;0,654786663;0,645908278;0,480210828;0,664748697;0,6722147624;
SC;4207858;Irati;0,652697296;0,629507682;0,72022374;0,658511486;0,7091805653;
SC;4207908;Irineópolis;0,624720691;0,634076519;0,646856653;0,688217255;0,6898700249;
SC;4208005;Itá;0,724348095;0,765434902;0,6040722;0,732109066;0,7964149331;
SC;4208104;Itaiópolis;0,646614578;0,625829712;0,507790454;0,700684638;0,7090595167;
SC;4208203;Itajaí;0,849621052;0,862945879;0,548891869;0,798093031;0,8408375239;
SC;4208302;Itapema;0,701712276;0,734074815;0,755526415;0,803071249;0,8357142653;
SC;4208401;Itapiranga;0,793918062;0,773835531;0,792700799;0,755010518;0,745896653;
SC;4208450;Itapoá;0,660217495;0,733884871;0,80617414;0,77311251;0,76841008;
SC;4208500;Ituporanga;0,727249344;0,749524869;0,739221275;0,722612628;0,7261086986;
SC;4208609;Jaborá;0,63123735;0,669107646;0,6751949;0,67087263;0,6549079157;
SC;4208708;Jacinto Machado;0,640256155;0,645893928;0,653475649;0,679861894;0,6825248634;
SC;4208807;Jaguaruna;0,638462647;0,665554084;0,674968291;0,693648895;0,6980972309;
SC;4208906;Jaraguá do Sul;0,877391898;0,884918119;0,882586205;0,8260569;0,8541180792;
SC;4208955;Jardinópolis;0,683994683;0,639453365;0,68960752;0,683369873;0,6342861062;
